Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,8939690,-,-,-,-22.82,-47.07,0,609,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2023,1,6,0,0,18.1,1.07,0.132,0.62,0,0,0,0,5,17,0,0,0,0,0.264,93.18,114.58,0.96,0.22,946,4.5,144,3.2
2023,1,6,1,0,17.7,1.11,0.136,0.62,0,0,0,0,4,16.7,0,0,0,0,0.264,94.13,124.17,0.96,0.22,946,4.4,143,3.2
2023,1,6,2,0,17.5,1.1300000000000001,0.121,0.62,0,0,0,0,4,16.5,0,0,0,0,0.264,93.88,131.22,0.96,0.22,945,4.3,141,3.3000000000000003
2023,1,6,3,0,17.2,1.1400000000000001,0.125,0.62,0,0,0,0,5,16.3,0,0,0,0,0.264,94.41,134.52,0.96,0.22,945,4.2,140,3.2
2023,1,6,4,0,16.900000000000002,1.1500000000000001,0.129,0.62,0,0,0,0,7,16.1,0,0,0,0,0.264,94.78,133.28,0.97,0.22,944,4.1000000000000005,140,3.2
2023,1,6,5,0,16.7,1.1400000000000001,0.115,0.62,0,0,0,0,5,15.9,0,0,0,0,0.264,94.83,127.82000000000001,0.96,0.22,944,4,140,3.1
2023,1,6,6,0,16.6,1.1400000000000001,0.127,0.62,0,0,0,0,5,15.700000000000001,0,0,0,0,0.264,94.41,119.26,0.97,0.22,944,4,138,3.1
2023,1,6,7,0,16.5,1.1500000000000001,0.135,0.62,0,0,0,0,8,15.600000000000001,0,0,0,0,0.264,94.31,108.73,0.97,0.22,944,3.9000000000000004,135,3
2023,1,6,8,0,16.5,1.16,0.117,0.62,0,0,0,0,5,15.600000000000001,0,0,0,0,0.264,94.16,96.97,0.96,0.22,945,3.8000000000000003,134,3
2023,1,6,9,0,17.3,1.17,0.117,0.62,36,254,61,7,5,15.9,22,0,7,22,0.266,91.59,84.31,0.96,0.22,945,3.7,131,3.6
2023,1,6,10,0,18.7,1.18,0.111,0.62,78,618,276,0,4,16.2,90,0,0,90,0.267,85.31,71.39,0.96,0.22,946,3.7,127,4.1000000000000005
2023,1,6,11,0,20.700000000000003,1.17,0.10400000000000001,0.62,100,786,515,0,3,16.3,185,1,0,185,0.268,76.04,58.07,0.9500000000000001,0.22,946,3.7,124,4.2
2023,1,6,12,0,22.6,1.17,0.1,0.62,113,873,735,0,3,16.7,412,212,0,562,0.268,69.45,44.53,0.9500000000000001,0.22,946,3.8000000000000003,124,4.1000000000000005
2023,1,6,13,0,24.1,1.16,0.101,0.62,124,920,914,0,5,17.3,452,74,0,516,0.268,65.7,30.84,0.9500000000000001,0.22,946,3.8000000000000003,125,3.8000000000000003
2023,1,6,14,0,25.200000000000003,1.1500000000000001,0.10200000000000001,0.62,131,945,1035,0,3,17.8,514,159,0,666,0.267,63.45,17.07,0.9500000000000001,0.22,946,3.8000000000000003,128,3.7
