Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,8939690,-,-,-,-22.82,-47.07,0,609,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,0,0,22,1.1300000000000001,0.126,0.62,0,0,0,0,7,20.700000000000003,0,0,0,0,0.261,92.15,114.65,0.92,0.16,944,4,328,3
2018,1,1,1,0,21.5,1.1400000000000001,0.132,0.62,0,0,0,0,7,20.5,0,0,0,0,0.26,93.98,124.10000000000001,0.93,0.16,944,3.9000000000000004,328,2.8000000000000003
2018,1,1,2,0,21.1,1.1400000000000001,0.14400000000000002,0.62,0,0,0,0,7,20.400000000000002,0,0,0,0,0.26,96.06,130.97,0.93,0.16,944,3.9000000000000004,329,2.6
2018,1,1,3,0,21,1.1400000000000001,0.169,0.62,0,0,0,0,7,20.400000000000002,0,0,0,0,0.26,96.60000000000001,134.09,0.9400000000000001,0.16,943,3.8000000000000003,330,2.4000000000000004
2018,1,1,4,0,20.900000000000002,1.1400000000000001,0.17,0.62,0,0,0,0,1,20.5,0,0,0,0,0.259,97.45,132.69,0.9400000000000001,0.16,943,3.8000000000000003,325,2.3000000000000003
2018,1,1,5,0,20.8,1.1300000000000001,0.157,0.62,0,0,0,0,7,20.5,0,0,0,0,0.258,98.13,127.15,0.9400000000000001,0.16,942,3.7,320,2.3000000000000003
2018,1,1,6,0,20.700000000000003,1.12,0.161,0.62,0,0,0,0,1,20.400000000000002,0,0,0,0,0.258,98.46000000000001,118.58,0.9400000000000001,0.16,942,3.7,318,2
2018,1,1,7,0,20.400000000000002,1.1,0.151,0.62,0,0,0,0,1,20.3,0,0,0,0,0.258,99.42,108.05,0.9400000000000001,0.16,942,3.8000000000000003,322,1.5
2018,1,1,8,0,20.400000000000002,1.1,0.128,0.62,0,0,0,0,3,20.200000000000003,0,0,0,0,0.258,99.07000000000001,96.31,0.92,0.16,942,3.9000000000000004,328,1.2000000000000002
2018,1,1,9,0,21.6,1.12,0.117,0.62,37,275,67,0,0,20.8,37,275,0,67,0.258,95.04,83.69,0.91,0.16,942,4,335,2
